"Station_ID","Month_UTC","Year_UTC","appendiculariaAbundance","appendiculariaEstimatedBiomass","bryozoan_larvaeAbundance","bryozoan_larvaeEstimatedBiomass","chaetognathaAbundance","chaetognathaEstimatedBiomass","cnidaria_ctenophoresAbundance","cnidaria_ctenophoresEstimatedBiomass","copepoda_calanoida_minus_eucalanidsAbundance","copepoda_calanoida_minus_eucalanidsEstimatedBiomass","copepoda_eucalanidsAbundance","copepoda_eucalanidsEstimatedBiomass","copepoda_harpacticoidaAbundance","copepoda_harpacticoidaEstimatedBiomass","copepoda_oithona_likeAbundance","copepoda_oithona_likeEstimatedBiomass","copepoda_othersAbundance","copepoda_othersEstimatedBiomass","copepoda_poecilostomatoidsAbundance","copepoda_poecilostomatoidsEstimatedBiomass","crustacea_othersAbundance","crustacea_othersEstimatedBiomass","doliolidsAbundance","doliolidsEstimatedBiomass","eggsAbundance","eggsEstimatedBiomass","euphausiidsAbundance","euphausiidsEstimatedBiomass","multiplesAbundance","multiplesEstimatedBiomass","naupliiAbundance","naupliiEstimatedBiomass","ostracodsAbundance","ostracodsEstimatedBiomass","othersAbundance","othersEstimatedBiomass","polychaeteAbundance","polychaeteEstimatedBiomass","pteropoda_heteropodaAbundance","pteropoda_heteropodaEstimatedBiomass","pyrosomesAbundance","pyrosomesEstimatedBiomass","rhizariaAbundance","rhizariaEstimatedBiomass","salpsAbundance","salpsEstimatedBiomass","pH_min","pH_max","pH_mean","pH_median","pH_var","pH_range","depth_at_pH_min","depth_at_pH_max","OmegaCA_min","OmegaCA_max","OmegaCA_mean","OmegaCA_median","OmegaCA_var","OmegaCA_range","depth_at_OmegaCA_min","depth_at_OmegaCA_max","CO3_min","CO3_max","CO3_mean","CO3_median","CO3_var","CO3_range","depth_at_CO3_min","depth_at_CO3_max","TA_min","TA_max","TA_mean","TA_median","TA_var","TA_range","depth_at_TA_min","depth_at_TA_max","DIC_min","DIC_max","DIC_mean","DIC_median","DIC_var","DIC_range","depth_at_DIC_min","depth_at_DIC_max","pCO2_min","pCO2_max","pCO2_mean","pCO2_median","pCO2_var","pCO2_range","depth_at_pCO2_min","depth_at_pCO2_max","RF_min","RF_max","RF_mean","RF_median","RF_var","RF_range","depth_at_RF_min","depth_at_RF_max","OmegaAR_min","OmegaAR_max","OmegaAR_mean","OmegaAR_median","OmegaAR_var","OmegaAR_range","depth_at_OmegaAR_min","depth_at_OmegaAR_max","YearMonth","Longitude","Latitude"
"080.0 080.0",7,2019,841.08,7.65,0,0,405.52,40.03,80.1,7.28,24596.64,115.67,0,0,0,0,2803.61,6.04,0,0,3204.12,12.03,1281.65,11.87,0,0,320.41,12.61,240.31,1.19,200.26,0.48,1001.29,5.25,1807.33,15.55,45.06,0.08,0,0,0,0,260.33,808.81,80.1,2.86,0,0,7.91231334276574,8.02207075625166,7.9899999828397,8.01280791617069,0.002708747539919,0.109757413485919,100,40,2.35990726165609,3.60404349717732,3.27575171746605,3.5695280555154,0.373293675427449,1.24413623552123,100,2,100.022104560153,149.646258423348,136.601156129546,148.368130767342,595.504742099557,49.624153863195,100,40,2217.7,2225.8,2220.8,2219.85,13.7400000000007,8.10000000000036,2,100,2012.6,2098.1,2035.475,2015.6,1745.1225,85.5,2,100,415.103899898116,543.077241259886,452.841207706419,426.591844833836,3655.68407552445,127.97334136177,40,100,11.671374669393,14.69196155054,12.452819592346,11.7239710747254,2.23005249249281,3.020586881147,40,100,1.50129555032414,2.31824407038486,2.10282683855727,2.29588386676004,0.161016972906327,0.81694852006072,100,2,2019-07-01,-122.5333,33.4833
"080.0 080.0",7,2020,15723.18,74.53,0,0,8429.37,97.14,333.03,22.15,233915.1,1213.28,545.94,246.85,109.19,15.3,203424.13,229.24,0,0,56887.35,82.88,2189.23,7.78,218.38,2.47,8735.1,415.23,327.57,11.7,2183.78,6.77,54812.76,236.36,6556.79,26,4585.93,8.23,5.46,1.13,6769.7,104.03,1212,235.6,15286.43,66.46,5.46,10.01,7.77484518250686,8.0399382995486,7.94759262388653,8.02799438960412,0.0224169231236064,0.26509311704174,101,2,1.70686125609165,3.60593961824993,2.82792616607105,3.17097762387157,0.98988788342874,1.89907836215828,101,2,72.4863695264696,149.48096724956,118.162522635372,132.520231130086,1636.64986454952,76.9945977230904,101,2,2219.1,2238.3,2226.76666666667,2222.9,103.373333333336,19.2000000000003,41,101,2016.5,2161.5,2071.96666666667,2037.9,6126.65333333333,145,2,101,397.473292460394,767.382689437425,523.79916591576,406.541515849461,44520.2578672807,369.909396977031,2,101,11.6933280966494,17.0137890497737,13.752650040296,12.5508329744649,8.16009938322224,5.3204609531243,2,101,1.08395942645777,2.31186513830127,1.805679112143,2.02121277166996,0.411779178086286,1.2279057118435,101,2,2020-07-01,-122.5333,33.4833
"080.0 080.0",8,2011,1570.92,5.22,789.83,0.8,1312.46,8.81,772.87,31.39,199914.85,824.62,1491.6,544.8,789.83,0.86,59703.54,62.64,4.38,0.01,11000.78,26.7,116.78,12.39,0,0,6693.07,39.76,372.21,178.59,3534.56,60.42,3158.51,5.37,1261.6,16.68,413.79,54.4,392.73,5.85,1963.64,1.69,0,0,785.46,0.44,0,0,7.73916767563994,8.05530834920857,7.95581518419385,8.05023474153612,0.020219995650515,0.31614067356863,169,29,1.51281128372008,3.82051385291731,2.92845032869598,3.42030666005168,1.08430371008212,2.30770256919723,169,2,65.1384832120456,158.224062662976,122.598489890204,142.970387996654,1782.60221817416,93.0855794509304,169,2,2212,2250.7,2225.24,2221.9,219.647999999997,38.6999999999998,49,169,2002.7,2188.6,2063.62,2014.2,6780.907,185.9,2,169,379.232102869559,831.468719531303,512.648184703267,386.7575588634,39545.4235032318,452.236616661744,49,169,11.2973223262504,17.6839335993958,13.5550249262423,11.9709589602469,8.22025535010324,6.3866112731454,2,169,0.959920714171718,2.45598174004714,1.8730279632852,2.18397325054862,0.454816954361173,1.49606102587542,169,2,2011-08-01,-122.5333,33.4833
"080.0 080.0",8,2017,14405.77,105.23,5305.24,4.72,10202.39,90.43,7335.52,292.83,145572.79,652.97,122.43,84.23,816.19,1.65,12242.87,19.04,0,0,15956.54,38.07,1729.31,20.98,448.91,1.28,1469.14,54.14,617.24,66.04,2081.29,41.2,3718.77,8.08,2856.67,25.13,4121.77,2.51,448.91,5.96,6162.24,6.55,30.61,21.5,7957.86,34.46,0,0,7.71532028765529,8.06698465934157,7.94717620871524,8.03509091465324,0.0235752429547817,0.35166437168628,170,50,1.46624015656372,3.70217720746002,2.99164570002735,3.6302718488978,1.10619435483318,2.2359370508963,170,2,63.1457686797312,154.111709343256,125.226507820059,151.449825241918,1842.97730705533,90.9659406635248,170,50,2224.4,2254.1,2233.75,2230.85,124.106999999999,29.6999999999998,30,170,2011.4,2196.9,2069.01666666667,2022.25,6678.27766666667,185.5,30,170,368.997444719501,885.042970218122,533.013603335953,402.640434438308,49805.1758089046,516.045525498621,50,170,11.4855890774981,17.8217335432766,13.4421532376025,11.6155212572978,8.66178093246764,6.3361444657785,30,170,0.931126949930779,2.37992899486997,1.9165771416093,2.32579376849334,0.462776467218819,1.44880204493919,170,30,2017-08-01,-122.5333,33.4833
"080.0 080.0",10,2011,329.71,3.74,2307.99,2.14,1764.74,42.47,152.79,10.81,54089.98,292.62,1324.7,250.25,329.71,0.86,7583.41,8.03,0,0,13262.24,40.21,3.67,0.01,0,0,3641.54,59.23,996.49,22.06,418.11,20.15,659.43,1.63,1066.52,12.1,694.44,8.45,659.43,4.89,364.73,0.89,0,0,0,0,2048.53,26.65,7.72638795335605,8.06917277172282,7.97412525573779,8.04467728367225,0.018164199202997,0.342784818366771,171,30,1.49263914772481,3.919944264875,3.1607920608742,3.68724158201118,1.06294485315071,2.42730511715019,171,2,64.308668091517,162.282481827629,132.142502840681,153.945605395704,1748.16392276252,97.973813736112,171,2,2218.1,2254.9,2229.35,2224.5,171.819000000001,36.8000000000002,100,171,1998.2,2195.1,2052.68333333333,2014.1,6283.41366666666,196.9,2,171,366.50121096415,860.602780403746,490.347341337073,391.454331575559,37249.0127059227,494.101569439596,30,171,11.1280983461787,17.7428010501267,12.9981672829504,11.5135213203576,7.58376170853956,6.614702703948,2,171,0.947689214868562,2.52405501507562,2.02673216949274,2.36494455802737,0.448892676592433,1.57636580020706,171,2,2011-10-01,-122.5333,33.4833
"080.0 080.0",10,2020,0,0,1938.01,1.8,3327.85,115.16,553.72,37.68,47342.92,965.82,553.72,449.52,0,0,5260.32,8.01,0,0,11351.23,21.52,1107.44,56.15,0,0,830.58,48.12,276.86,36.86,553.72,2.53,830.58,2.35,1107.44,20.42,553.72,5.2,276.86,1.59,1384.3,4.45,681.07,637.54,1661.16,34.99,0,0,7.93315561954649,8.03971762500338,8.00082908962562,8.02961402432699,0.0034602946010702,0.10656200545689,101,2,2.38042014192832,3.85648486141565,3.09376695261003,3.04439585448612,0.546519893026273,1.47606471948733,101,2,100.862396607658,159.321906015015,129.118802472772,127.172104795644,857.220783921818,58.459509407357,101,2,2198.2,2225.2,2212.26666666667,2213.4,183.213333333334,27,51,101,1992.6,2094.9,2037.43333333333,2024.8,2736.02333333334,102.3,2,101,397.128891458669,513.51765490903,437.294562949935,401.237142482105,4361.68924247142,116.388763450361,2,101,11.224119028833,14.6351281251181,12.8853964967443,12.7969423362818,2.91461386761227,3.4110090962851,2,101,1.51164208709132,2.48456007670088,1.97739721833207,1.93598949120401,0.237928303525911,0.97291798960956,101,2,2020-10-01,-122.5333,33.4833
"080.0 080.0",11,2009,847.86,2.26,0,0,5023.87,68.42,1959.59,88.75,252731.23,826.05,8.8,10.93,419.53,0.95,18879.05,30.58,1258.6,0.96,4614.88,7.28,57.17,6.83,0,0,5453.95,35.07,459.11,11.56,1691.33,17.45,1258.6,1.32,10082.02,16.21,419.53,0.49,57.17,5.39,11755.76,48.86,0,0,839.07,0.25,0,0,8.07702387786602,8.07702387786602,8.07702387786602,8.07702387786602,NA,0,2,2,3.86871182075896,3.86871182075896,3.86871182075896,3.86871182075896,NA,0,2,2,160.378625604427,160.378625604427,160.378625604427,160.378625604427,NA,0,2,2,2225,2225,2225,2225,NA,0,2,2,2001.2,2001.2,2001.2,2001.2,NA,0,2,2,359.949089934414,359.949089934414,359.949089934414,359.949089934414,NA,0,2,2,11.2160039449672,11.2160039449672,11.2160039449672,11.2160039449672,NA,0,2,2,2.48011594759713,2.48011594759713,2.48011594759713,2.48011594759713,NA,0,2,2,2009-11-01,-122.5333,33.4833
"080.0 080.0",11,2014,5613.03,97.13,1226.29,1.23,5431.78,118.78,918.3,35.86,56760.3,209,728.78,137.97,239.68,0.71,24885.25,50.77,685.6,0.98,13960.16,26.28,170,60.45,689.78,1.17,3249.66,51.89,496.08,27.24,1787.87,44.57,1226.29,3.06,4018.86,18.84,2391.25,22.5,1164.97,23.41,3270.56,6.38,4.18,1.89,668.88,0.41,20.9,2.68,7.7715843799677,8.05784433028408,7.96985577060969,8.0523341093598,0.0173302923532952,0.28625995031638,169,40,1.62340346277977,4.06872507250739,3.20828196424838,3.80076601116112,1.30424788481228,2.44532160972762,169,2,69.9116586265411,169.564401901906,134.257125410805,158.670647304026,2167.48347896755,99.6527432753649,169,40,2226,2251.3,2237.63333333333,2237.2,80.2746666666676,25.3000000000002,99,169,2002.4,2179.1,2058.13333333333,2015,6034.35466666667,176.7,2,169,379.906680418846,767.540519501563,493.902598752361,385.400143690057,30425.8434456859,387.633839082717,40,169,10.8958736590861,17.2945382657837,13.0162868194391,11.3249875729776,8.85187485809327,6.3986646066976,40,169,1.03018315281926,2.62651555200998,2.06124262487205,2.44374892279046,0.555856864813685,1.59633239919072,169,2,2014-11-01,-122.5333,33.4833
"080.0 080.0",11,2015,7837.5,92,1710,1.85,6175,121.42,874,33.84,86877.5,626.42,190,27.58,617.5,1.87,41614.75,64.65,1140,1.35,42560,68.86,308.75,16.62,380,0.3,2683.75,35.21,1206.5,99.5,2660,39.03,1520,3.22,3847.5,12.38,1144.75,7.18,0,0,997.5,1.22,23.75,1.67,1401.25,5.12,0,0,7.74471067425192,8.06068514404885,7.96410920574414,8.0513711872536,0.0204141069241001,0.315974469796931,170,40,1.55585636638583,4.07812570057566,3.17354443983376,3.74772303468885,1.35464365925369,2.52226933418983,170,40,66.9882520056139,169.691682952531,132.557792416353,155.829892012175,2238.76950934599,102.703430946917,170,40,2223.3,2255.5,2229.21666666667,2224.25,166.085666666666,32.1999999999998,3,170,1987.1,2190,2052.7,2007.1,7715.96400000001,202.9,40,170,374.654457760155,823.503006859636,504.882688507137,384.395615546537,38981.0307670054,448.848549099481,40,170,10.830545745213,17.5445909818076,13.0991882253661,11.4271135354036,9.46307762265305,6.7140452365946,40,170,0.987805482335012,2.63231703505168,2.03848645526861,2.40763899097932,0.57629009421417,1.64451155271667,170,40,2015-11-01,-122.5333,33.4833
"080.0 080.0",11,2016,10590.49,293.2,419.43,0.65,4147.07,102.15,7848.5,250.8,154930.51,1200.58,891.28,99.46,0,0,17615.87,24.43,419.43,2.23,19712.99,65.77,4036.97,19.05,0,0,7130.23,82.01,948.95,178.61,943.71,19.3,1258.28,2.59,3512.69,18.97,2154.8,4.61,419.43,2.92,4199.5,53.47,167.77,62.56,6039.73,16.55,0,0,7.73742924907611,8.06557869718684,7.95891354216428,8.05263239430693,0.0210120346174009,0.328149448110731,170,2,1.51273710688469,3.87489490042922,3.02063234777958,3.75228454801656,1.20816833967974,2.36215779354453,170,2,65.1335815861043,160.5600475689,126.409619743821,156.525283183148,1992.6280588376,95.4264659827957,170,2,2215.1,2250.2,2227.6,2224.8,176.904999999999,35.0999999999999,101,170,1998.6,2188.3,2060.36,2007.5,6866.26300000001,189.7,2,170,370.876824645026,835.43048784839,510.22926570923,382.822136061643,40774.0620391877,464.553663203364,2,170,11.1966937023956,17.6853375367217,13.3752811665089,11.3769985339233,8.78005130613449,6.4886438343261,2,170,0.960006046776576,2.48835776192514,1.93475102525156,2.41001992055533,0.508024100433571,1.52835171514856,170,2,2016-11-01,-122.5333,33.4833
"080.0 080.0",11,2017,1739.85,11.02,1702.03,1.77,3422.98,99.12,2283.56,84.46,41000.06,180.07,37.82,3.61,0,0,18003.72,36.43,0,0,6997.24,15.1,2496.31,1.96,0,0,2307.2,19.31,0,0,189.11,1.23,945.57,1.54,1928.97,6.05,378.23,1.02,189.11,1.61,680.81,18.07,0,0,1512.92,1.36,0,0,7.84932728156579,8.06628736300482,8.00764106972758,8.03916928029177,0.00666352749242796,0.21696008143903,170,51,1.96691017337416,3.85491226316026,3.27821723015444,3.61412753201098,0.533400050035921,1.8880020897861,170,2,84.6830819884219,159.767676216167,137.493803242144,151.301935693165,853.067802499579,75.0845942277451,170,2,2218.7,2247.1,2230.06666666667,2229,89.4146666666673,28.4000000000001,31,170,2001.5,2146.4,2042.8,2017,3062.048,144.9,31,170,367.278407123088,633.212861684184,435.777077201955,398.34475775086,10034.1539154387,265.934454561096,51,170,11.2487675983627,16.0035035974576,12.5009406649007,11.6037363486797,3.43972609034387,4.7547359990949,2,170,1.24975450639657,2.48633620177953,2.10020385477469,2.31496860047911,0.226465809174391,1.23658169538296,170,2,2017-11-01,-122.5333,33.4833
"080.0 080.0",11,2019,4487.88,37.7,7662.24,9.22,13354.18,212.86,16205.63,661.75,170539.48,1663.86,328.38,83.22,3283.82,10.32,10946.05,14.74,0,0,92275.22,212.48,26713.84,816.89,8319,118.75,8871.77,135.91,5691.95,170.07,2189.21,11.23,15324.47,129.38,4706.8,23.86,4487.88,14.18,3393.28,84.71,7990.62,42.19,109.46,5.45,25394.84,14.31,0,0,7.70450959663355,8.07737334064358,7.91957815406968,7.94821483950079,0.0290439798582732,0.37286374401003,100,3,1.47574889150319,3.892796677274,2.75517140228541,2.82607002018223,1.20713862675925,2.41704778577081,100,3,62.7139415613715,161.856535569125,115.297436078313,118.309633591377,2043.28648889156,99.1425940077535,100,3,2231.2,2250.4,2242.025,2243.25,65.7225000000016,19.2000000000003,40,100,2015.5,2194.9,2093.65,2082.1,6272.33666666667,179.4,3,100,361.063961191421,917.300209700095,576.66374163942,514.145397833082,64610.891891416,556.236248508674,3,100,11.1953587032037,17.8136263096437,14.0662489297611,13.6280053530984,9.12844794080341,6.61826760644,3,100,0.937285498804432,2.49644184574609,1.76081830842921,1.80477294458316,0.501943024270515,1.55915634694166,100,3,2019-11-01,-122.5333,33.4833
"080.0 090.0",1,2016,13055.11,113.56,940.91,1.08,2182.91,33.32,1270.23,50.07,54699.75,213.26,23.52,4.27,188.18,0.41,18009,28.74,564.55,0.34,15548.52,26.76,235.23,0.48,870.34,2,4234.09,40.22,569.25,29.49,3551.93,70.32,752.73,1.38,1975.91,4.7,780.95,21.67,211.7,3.38,1223.18,4.86,18.82,67.39,2493.41,3.01,0,0,7.78461631530404,8.05460278483137,7.97327666775239,8.00228801948862,0.0120990874100118,0.26998646952733,170,25,1.69213655567924,3.68020541280476,3.0273154127748,3.15349905883826,0.657506715515225,1.98806885712552,170,25,72.7850752998009,153.110081652081,126.814124504898,131.830567743593,1063.72586227187,80.3250063522801,170,25,2210.3,2241,2222.22,2218.9,131.796999999999,30.6999999999998,100,170,2006.5,2163.1,2052.78,2041,4129.94699999999,156.6,25,170,380.571037515955,742.44264814196,481.682512238621,429.868471222693,22386.8381023284,361.871610626005,25,170,11.5105670576182,17.0236847078063,13.1320786565492,12.6036611435246,5.12740502319762,5.5131176501881,25,170,1.07438464641168,2.35944001048625,1.93677036797172,2.02161108656265,0.275154189828794,1.28505536407457,170,25,2016-01-01,-123.221,33.15
"080.0 090.0",1,2017,16234.82,72.47,1531.14,1.81,2067.03,33.13,1196.2,55.61,93762.91,496.69,1531.14,313.87,1186.63,5.38,25694.37,43.75,382.78,0.86,7272.89,18.27,497.62,19.9,38.28,9.46,1913.92,10.43,497.62,19.33,2373.26,21.97,4248.9,7.43,3138.83,12.01,0,0,459.34,16.91,803.85,13.75,224.89,474.92,5397.25,6.68,76.56,1.62,7.814702653458,8.08324500140036,8.00272263003544,8.06561508274411,0.012561377257948,0.26854234794236,170,51,1.80111724534044,3.78728433498632,3.12943727240469,3.59424972607352,0.723622360798017,1.98616708964588,170,2,77.5133159445307,157.041978801335,131.144529626494,149.643638238775,1170.10853059094,79.5286628568043,170,2,2206.5,2248.2,2220.32,2216.6,268.356999999997,41.6999999999998,30,170,1998.5,2161,2043.08,2000.9,4911.927,162.5,30,170,351.043550154294,690.221806023727,445.676845551457,370.192531979426,20195.6158748747,339.178255869433,51,170,11.3323960108077,16.6437865177743,12.8997476829897,11.6262424338615,5.15341532676467,5.3113905069666,2,170,1.14348134641677,2.42852344281808,1.99907078935891,2.29793560618406,0.301756174799162,1.28504209640131,170,2,2017-01-01,-123.221,33.15
"080.0 090.0",1,2021,2003.34,19.1,751.25,0.87,2454.09,36.22,901.5,38.25,50399,226.71,500.83,508.93,250.42,0.85,18631.05,24.67,0,0,7772.95,35.43,801.34,8.44,0,0,100.17,47.04,200.33,7.7,851.42,12.57,1252.09,2.58,2704.51,30.97,601,20.4,200.33,10.7,701.17,0.38,1712.85,815.45,3806.34,12.48,0,0,8.05036247914976,8.05036247914976,8.05036247914976,8.05036247914976,NA,0,3,3,3.47114380526068,3.47114380526068,3.47114380526068,3.47114380526068,NA,0,3,3,143.793198016352,143.793198016352,143.793198016352,143.793198016352,NA,0,3,3,2206.9,2206.9,2206.9,2206.9,NA,0,3,3,2008.3,2008.3,2008.3,2008.3,NA,0,3,3,384.004589829489,384.004589829489,384.004589829489,384.004589829489,NA,0,3,3,11.9186346381563,11.9186346381563,11.9186346381563,11.9186346381563,NA,0,3,3,2.21733582956333,2.21733582956333,2.21733582956333,2.21733582956333,NA,0,3,3,2021-01-01,-123.221,33.15
"080.0 090.0",2,2019,13476.63,88.16,757.11,0.68,3482.72,67.7,1064.69,41.64,115052.9,274.14,189.28,63.41,0,0,40164.89,49.62,0,0,8744.66,17.28,4.73,1.71,0,0,1594.67,29.6,416.41,4.75,1552.08,15.49,2271.34,4.42,4807.67,15.92,378.56,0.14,378.56,5.48,529.98,76.38,0,0,3255.59,20.93,23.66,9.32,8.06433291519489,8.06433291519489,8.06433291519489,8.06433291519489,NA,0,2,2,3.69233158079603,3.69233158079603,3.69233158079603,3.69233158079603,NA,0,2,2,153.287555104621,153.287555104621,153.287555104621,153.287555104621,NA,0,2,2,2227.8,2227.8,2227.8,2227.8,NA,0,2,2,2014.9,2014.9,2014.9,2014.9,NA,0,2,2,372.431504492221,372.431504492221,372.431504492221,372.431504492221,NA,0,2,2,11.5295676788372,11.5295676788372,11.5295676788372,11.5295676788372,NA,0,2,2,2.36367032490443,2.36367032490443,2.36367032490443,2.36367032490443,NA,0,2,2,2019-02-01,-123.221,33.15
"080.0 090.0",4,2014,0,0,2406.98,2.91,1352.72,52.76,1314.21,59.69,46579.81,136.46,524.72,265.35,96.28,0.03,24488.58,31.6,192.56,0.2,2792.09,4.61,293.65,24.96,226.26,4.74,1155.35,7.92,216.63,14.04,770.23,7.66,1347.91,2.02,712.47,2.87,582.49,10.29,596.93,11.56,312.91,2.74,0,0,673.95,3.05,0,0,7.73023846997378,8.06535913672342,7.95438028745182,8.05440925490193,0.023503108109385,0.335120666749639,170,2,1.48808796898881,3.69400272772843,2.8728283676472,3.47717424088746,1.07219685306193,2.20591475873962,170,2,64.1083155867869,153.452988523822,120.538880413365,145.789137091688,1787.58591994948,89.3446729370351,170,2,2220.1,2253.6,2232.22,2229,158.471999999999,33.5,94,170,2015.9,2193.9,2073.84,2026.4,6277.44300000001,178,32,170,371.103575314145,850.795932359375,518.946461136565,379.846085065392,45901.1503656752,479.69235704523,32,170,11.5220377038681,17.7639709459477,13.6985874208375,11.8755012665405,8.43077550764954,6.2419332420796,2,170,0.944369908757546,2.36460705941087,1.83469338241144,2.22244414310343,0.445291123796283,1.42023715065332,170,2,2014-04-01,-123.221,33.15
"080.0 090.0",4,2015,1257.15,8.44,539.26,0.57,849.33,14.83,80.89,4.91,31253.44,221.07,161.78,77.23,53.93,0.05,13407.33,16.88,53.93,0.09,5554.37,14.94,458.37,4.55,1145.93,54.35,1850.33,23.13,256.15,165.51,1348.15,4.84,485.33,1.14,610.04,3.9,377.48,0.79,107.85,0.66,107.85,0.06,50.56,518.69,1132.44,1.29,0,0,7.76646045781769,8.06496471048673,7.97945847417788,8.05400113395112,0.0161606647549856,0.298504252669041,171,50,1.61947790096366,3.7019105291154,3.03566794617346,3.65420008009749,0.863458812206777,2.08243262815174,171,50,69.6582143018173,154.626424331096,127.059647322154,151.403749758254,1411.32795906165,84.9682100292787,171,50,2205.4,2235.8,2217.8,2214.5,126.075000000001,30.4000000000001,100,171,2003.6,2163.9,2047.9,2004.2,4874.06500000001,160.3,25,171,369.258879182921,774.70116438956,477.384482898645,381.543493563782,29765.2666751827,405.442285206639,50,171,11.4473091474026,17.2708181082019,13.1823583785207,11.5744840107047,6.44292149266315,5.8235089607993,50,171,1.02808558206049,2.37204316593984,1.94047263527753,2.34133421967436,0.360818698833465,1.34395758387935,171,50,2015-04-01,-123.221,33.15
"080.0 090.0",4,2017,21252.14,107.23,611.87,0.62,3717.09,74.43,3793.57,121.67,62899.81,191.2,1794.81,381.52,407.91,0.73,17132.24,30.99,0,0,5506.79,11.64,2039.55,1.43,611.87,2.59,1835.6,17.39,203.96,4.19,652.66,9.61,2243.51,4.47,2039.55,5.08,407.91,1.5,407.91,5.83,4487.02,6.35,3105.22,241.17,4731.76,4,0,0,7.81564695396192,8.04835810578014,7.99324959501921,8.02190366910258,0.00794579831722054,0.23271115181822,169.9,33.8,1.81624257952631,3.48844822219888,3.02098357611951,3.1917967834101,0.405538822502942,1.67220564267257,169.9,2.1,78.0984183375339,144.576120829553,126.851856163204,134.156791277934,652.308956397445,66.4777024920191,169.9,2.1,2209.3,2236.6,2214.93333333333,2211.2,113.878666666666,27.2999999999997,100.7,169.9,2011.4,2148.1,2044,2026.45,2764.22,136.7,33.8,169.9,384.954036502288,686.56034676734,451.231214948855,411.728833748433,13633.8000564987,301.606310265052,33.8,169.9,11.8835023473913,16.5472978643211,13.0146651490228,12.4349429454067,3.22663318628187,4.6637955169298,33.8,169.9,1.15349218165217,2.23249356764906,1.92864972401641,2.03761232256515,0.168470441857268,1.07900138599689,169.9,2.1,2017-04-01,-123.221,33.15
"080.0 090.0",4,2018,0,0,187.92,0.21,169.13,12.69,404.04,34.2,24026.04,83.07,563.77,161.8,0,0,1259.09,1.38,93.96,1.12,1033.58,1.97,169.13,2.05,93.96,0.44,507.39,155.92,75.17,3.95,187.92,0.27,883.24,1.83,996,11.97,93.96,0.69,225.51,4.28,2085.95,47.61,0,0,826.86,28.87,873.85,94.83,8.08062453686565,8.09085915072756,8.0857418437966,8.0857418437966,5.23736604511938e-05,0.0102346138619094,25,2,3.80929745519014,3.91089701953979,3.86009723736497,3.86009723736497,0.00516123573801932,0.10159956434965,25,2,158.865217127118,162.428156954047,160.646687040582,160.646687040582,6.34727010515846,3.56293982692901,25,2,2229.3,2229.6,2229.45,2229.45,0.0449999999999181,0.299999999999727,25,2,2002.2,2007.4,2004.8,2004.8,13.5200000000002,5.20000000000005,2,25,346.719720255126,355.440664516262,351.080192385694,351.080192385694,38.0274344029207,8.72094426113603,2,25,11.1344927936315,11.2812286442524,11.207860718942,11.207860718942,0.0107657049287195,0.1467358506209,2,25,2.43983352712917,2.50486791818741,2.47235072265829,2.47235072265829,0.00211473601015806,0.0650343910582403,25,2,2018-04-01,-123.221,33.15
"080.0 090.0",4,2019,1184.21,18.57,955.01,1.04,2674.02,158.76,1031.41,35.91,26052.56,413.64,38.2,17.62,191,0.32,7067.04,13.31,0,0,2330.21,19.27,305.6,18.1,0,0,1795.41,72.69,305.6,227.4,534.8,78.36,382,3.04,1757.21,21.04,458.4,25.6,0,0,2788.62,2.75,0,0,1260.61,4.77,38.2,6.74,8.06534040868395,8.06534040868395,8.06534040868395,8.06534040868395,NA,0,1.9,1.9,3.74739786072792,3.74739786072792,3.74739786072792,3.74739786072792,NA,0,1.9,1.9,155.469574738733,155.469574738733,155.469574738733,155.469574738733,NA,0,1.9,1.9,2224.5,2224.5,2224.5,2224.5,NA,0,1.9,1.9,2008.3,2008.3,2008.3,2008.3,NA,0,1.9,1.9,371.130215267486,371.130215267486,371.130215267486,371.130215267486,NA,0,1.9,1.9,11.421002187943,11.421002187943,11.421002187943,11.421002187943,NA,0,1.9,1.9,2.40104799883901,2.40104799883901,2.40104799883901,2.40104799883901,NA,0,1.9,1.9,2019-04-01,-123.221,33.15
